% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
8.695	1	1	870	6	1	14	1620
8.709	1	1	871	10	1	14	1620
8.71	1	1	872	1	1	14	1620
8.724	1	1	873	5	1	14	1620
8.725	1	1	873	6	1	14	1620
8.739	1	1	874	10	1	14	1620
8.74	1	1	875	1	1	14	1620
8.754	1	1	876	5	1	14	1620
8.755	1	1	876	6	1	14	1620
8.769	1	1	877	10	1	14	1620
8.77	1	1	878	1	1	14	1620
8.784	1	1	879	5	1	14	1620
8.785	1	1	879	6	1	14	1620
8.799	1	1	880	10	1	14	1620
8.8	1	1	881	1	1	14	1620
8.814	1	1	882	5	1	14	1620
8.815	1	1	882	6	1	14	1620
8.829	1	1	883	10	1	14	1620
8.83	1	1	884	1	1	14	1620
8.844	1	1	885	5	1	14	1620
8.845	1	1	885	6	1	14	1620
8.859	1	1	886	10	1	14	1620
8.86	1	1	887	1	1	14	1620
8.861	1	1	887	2	1	14	1620
8.874	1	1	888	5	1	14	1620
8.875	1	1	888	6	1	14	1620
8.889	1	1	889	10	1	14	1620
8.89	1	1	890	1	1	14	1620
8.891	1	1	890	2	1	14	1620
8.904	1	1	891	5	1	14	1620
8.919	1	1	892	10	1	14	1620
8.934	1	1	894	5	1	14	1620
8.949	1	1	895	10	1	14	1620
8.95	1	1	896	1	1	14	1620
8.964	1	1	897	5	1	14	1620
8.965	1	1	897	6	1	14	1620
8.979	1	1	898	10	1	14	1620
8.98	1	1	899	1	1	14	1620
8.994	1	1	900	5	1	14	1620
8.995	1	1	900	6	1	14	1620
9.009	1	1	901	10	1	14	1620
9.01	1	1	902	1	1	14	1620
9.024	1	1	903	5	1	14	1620
9.025	1	1	903	6	1	14	1620
9.039	1	1	904	10	1	14	1620
9.04	1	1	905	1	1	14	1620
9.054	1	1	906	5	1	14	1620
9.055	1	1	906	6	1	14	1620
9.069	1	1	907	10	1	14	1620
9.07	1	1	908	1	1	14	1620
9.084	1	1	909	5	1	14	1620
9.085	1	1	909	6	1	14	1620
9.099	1	1	910	10	1	14	1620
9.1	1	1	911	1	1	14	1620
9.114	1	1	912	5	1	14	1620
9.115	1	1	912	6	1	14	1620
9.129	1	1	913	10	1	14	1620
9.13	1	1	914	1	1	14	1620
9.144	1	1	915	5	1	14	1620
9.145	1	1	915	6	1	14	1620
9.159	1	1	916	10	1	14	1620
9.16	1	1	917	1	1	14	1620
9.174	1	1	918	5	1	14	1620
9.175	1	1	918	6	1	14	1620
9.189	1	1	919	10	1	14	1620
9.19	1	1	920	1	1	14	1620
9.204	1	1	921	5	1	14	1620
9.205	1	1	921	6	1	14	1620
9.219	1	1	922	10	1	14	1620
9.22	1	1	923	1	1	14	1620
9.221	1	1	923	2	1	14	1620
9.234	1	1	924	5	1	14	1620
9.235	1	1	924	6	1	14	1620
9.249	1	1	925	10	1	14	1620
9.25	1	1	926	1	1	14	1620
9.251	1	1	926	2	1	14	1620
9.264	1	1	927	5	1	14	1620
9.279	1	1	928	10	1	14	1620
9.294	1	1	930	5	1	14	1620
9.309	1	1	931	10	1	14	1620
9.31	1	1	932	1	1	14	1620
9.324	1	1	933	5	1	14	1620
9.325	1	1	933	6	1	14	1620
9.339	1	1	934	10	1	14	1620
9.34	1	1	935	1	1	14	1620
9.354	1	1	936	5	1	14	1620
9.355	1	1	936	6	1	14	1620
9.369	1	1	937	10	1	14	1620
9.37	1	1	938	1	1	14	1620
9.384	1	1	939	5	1	14	1620
9.385	1	1	939	6	1	14	1620
9.399	1	1	940	10	1	14	1620
9.4	1	1	941	1	1	14	1620
9.414	1	1	942	5	1	14	1620
9.415	1	1	942	6	1	14	1620
9.429	1	1	943	10	1	14	1620
9.43	1	1	944	1	1	14	1620
9.444	1	1	945	5	1	14	1620
9.445	1	1	945	6	1	14	1620
9.459	1	1	946	10	1	14	1620
9.46	1	1	947	1	1	14	1620
9.474	1	1	948	5	1	14	1620
9.475	1	1	948	6	1	14	1620
9.489	1	1	949	10	1	14	1620
9.49	1	1	950	1	1	14	1620
9.504	1	1	951	5	1	14	1620
9.505	1	1	951	6	1	14	1620
9.519	1	1	952	10	1	14	1620
9.52	1	1	953	1	1	14	1620
9.534	1	1	954	5	1	14	1620
9.535	1	1	954	6	1	14	1620
9.549	1	1	955	10	1	14	1620
9.55	1	1	956	1	1	14	1620
9.564	1	1	957	5	1	14	1620
9.565	1	1	957	6	1	14	1620
9.579	1	1	958	10	1	14	1620
9.58	1	1	959	1	1	14	1620
9.581	1	1	959	2	1	14	1620
9.594	1	1	960	5	1	14	1620
9.595	1	1	960	6	1	14	1620
9.609	1	1	961	10	1	14	1620
9.61	1	1	962	1	1	14	1620
9.611	1	1	962	2	1	14	1620
9.624	1	1	963	5	1	14	1620
9.639	1	1	964	10	1	14	1620
9.654	1	1	966	5	1	14	1620
9.669	1	1	967	10	1	14	1620
9.67	1	1	968	1	1	14	1620
9.684	1	1	969	5	1	14	1620
9.685	1	1	969	6	1	14	1620
9.699	1	1	970	10	1	14	1620
9.7	1	1	971	1	1	14	1620
9.714	1	1	972	5	1	14	1620
9.715	1	1	972	6	1	14	1620
9.729	1	1	973	10	1	14	1620
9.73	1	1	974	1	1	14	1620
9.744	1	1	975	5	1	14	1620
9.745	1	1	975	6	1	14	1620
9.759	1	1	976	10	1	14	1620
9.76	1	1	977	1	1	14	1620
9.774	1	1	978	5	1	14	1620
9.775	1	1	978	6	1	14	1620
9.789	1	1	979	10	1	14	1620
9.79	1	1	980	1	1	14	1620
9.804	1	1	981	5	1	14	1620
9.805	1	1	981	6	1	14	1620
9.819	1	1	982	10	1	14	1620
9.82	1	1	983	1	1	14	1620
9.834	1	1	984	5	1	14	1620
9.835	1	1	984	6	1	14	1620
9.849	1	1	985	10	1	14	1620
9.85	1	1	986	1	1	14	1620
9.864	1	1	987	5	1	14	1620
9.865	1	1	987	6	1	14	1620
9.879	1	1	988	10	1	14	1620
9.88	1	1	989	1	1	14	1620
9.894	1	1	990	5	1	14	1620
9.895	1	1	990	6	1	14	1620
9.909	1	1	991	10	1	14	1620
9.91	1	1	992	1	1	14	1620
9.924	1	1	993	5	1	14	1620
9.925	1	1	993	6	1	14	1620
9.939	1	1	994	10	1	14	1620
9.94	1	1	995	1	1	14	1620
9.941	1	1	995	2	1	14	1620
9.954	1	1	996	5	1	14	1620
9.955	1	1	996	6	1	14	1620
9.969	1	1	997	10	1	14	1620
9.97	1	1	998	1	1	14	1620
9.971	1	1	998	2	1	14	1620
9.984	1	1	999	5	1	14	1620
9.999	1	1	1000	10	1	14	1620
10.014	1	1	1002	5	1	14	1620
10.029	1	1	1003	10	1	14	1620
10.03	1	1	1004	1	1	14	1620
10.044	1	1	1005	5	1	14	1620
10.045	1	1	1005	6	1	14	1620
10.059	1	1	1006	10	1	14	1620
10.06	1	1	1007	1	1	14	1620
10.074	1	1	1008	5	1	14	1620
10.075	1	1	1008	6	1	14	1620
10.089	1	1	1009	10	1	14	1620
10.09	1	1	1010	1	1	14	1620
10.104	1	1	1011	5	1	14	1620
10.105	1	1	1011	6	1	14	1620
10.119	1	1	1012	10	1	14	1620
10.12	1	1	1013	1	1	14	1620
10.134	1	1	1014	5	1	14	1620
10.135	1	1	1014	6	1	14	1620
10.149	1	1	1015	10	1	14	1620
10.15	1	1	1016	1	1	14	1620
10.164	1	1	1017	5	1	14	1620
10.165	1	1	1017	6	1	14	1620
10.179	1	1	1018	10	1	14	1620
10.18	1	1	1019	1	1	14	1620
10.194	1	1	1020	5	1	14	1620
10.195	1	1	1020	6	1	14	1620
10.209	1	1	1021	10	1	14	1620
10.21	1	1	1022	1	1	14	1620
10.224	1	1	1023	5	1	14	1620
10.225	1	1	1023	6	1	14	1620
10.239	1	1	1024	10	1	14	1620
10.24	1	1	1025	1	1	14	1620
10.254	1	1	1026	5	1	14	1620
10.255	1	1	1026	6	1	14	1620
10.269	1	1	1027	10	1	14	1620
10.27	1	1	1028	1	1	14	1620
10.284	1	1	1029	5	1	14	1620
10.285	1	1	1029	6	1	14	1620
10.299	1	1	1030	10	1	14	1620
10.3	1	1	1031	1	1	14	1620
10.301	1	1	1031	2	1	14	1620
10.314	1	1	1032	5	1	14	1620
10.315	1	1	1032	6	1	14	1620
10.329	1	1	1033	10	1	14	1620
10.33	1	1	1034	1	1	14	1620
10.331	1	1	1034	2	1	14	1620
10.344	1	1	1035	5	1	14	1620
10.359	1	1	1036	10	1	14	1620
10.374	1	1	1038	5	1	14	1620
10.389	1	1	1039	10	1	14	1620
10.39	1	1	1040	1	1	14	1620
10.404	1	1	1041	5	1	14	1620
10.405	1	1	1041	6	1	14	1620
10.419	1	1	1042	10	1	14	1620
10.42	1	1	1043	1	1	14	1620
10.434	1	1	1044	5	1	14	1620
10.435	1	1	1044	6	1	14	1620
10.449	1	1	1045	10	1	14	1620
10.45	1	1	1046	1	1	14	1620
10.464	1	1	1047	5	1	14	1620
10.465	1	1	1047	6	1	14	1620
10.479	1	1	1048	10	1	14	1620
10.48	1	1	1049	1	1	14	1620
10.494	1	1	1050	5	1	14	1620
10.495	1	1	1050	6	1	14	1620
10.509	1	1	1051	10	1	14	1620
10.51	1	1	1052	1	1	14	1620
10.524	1	1	1053	5	1	14	1620
10.525	1	1	1053	6	1	14	1620
10.539	1	1	1054	10	1	14	1620
10.54	1	1	1055	1	1	14	1620
10.554	1	1	1056	5	1	14	1620
10.555	1	1	1056	6	1	14	1620
10.569	1	1	1057	10	1	14	1620
10.57	1	1	1058	1	1	14	1620
10.584	1	1	1059	5	1	14	1620
10.585	1	1	1059	6	1	14	1620
10.599	1	1	1060	10	1	14	1620
10.6	1	1	1061	1	1	14	1620
10.614	1	1	1062	5	1	14	1620
10.615	1	1	1062	6	1	14	1620
10.629	1	1	1063	10	1	14	1620
10.63	1	1	1064	1	1	14	1620
10.644	1	1	1065	5	1	14	1620
10.645	1	1	1065	6	1	14	1620
10.659	1	1	1066	10	1	14	1620
10.66	1	1	1067	1	1	14	1620
10.661	1	1	1067	2	1	14	1620
10.674	1	1	1068	5	1	14	1620
10.675	1	1	1068	6	1	14	1620
10.689	1	1	1069	10	1	14	1620
10.69	1	1	1070	1	1	14	1620
10.691	1	1	1070	2	1	14	1620
10.704	1	1	1071	5	1	14	1620
10.719	1	1	1072	10	1	14	1620
10.734	1	1	1074	5	1	14	1620
10.749	1	1	1075	10	1	14	1620
10.75	1	1	1076	1	1	14	1620
10.764	1	1	1077	5	1	14	1620
10.765	1	1	1077	6	1	14	1620
10.779	1	1	1078	10	1	14	1620
10.78	1	1	1079	1	1	14	1620
10.794	1	1	1080	5	1	14	1620
10.795	1	1	1080	6	1	14	1620
10.809	1	1	1081	10	1	14	1620
10.81	1	1	1082	1	1	14	1620
10.824	1	1	1083	5	1	14	1620
10.825	1	1	1083	6	1	14	1620
10.839	1	1	1084	10	1	14	1620
10.84	1	1	1085	1	1	14	1620
10.854	1	1	1086	5	1	14	1620
10.855	1	1	1086	6	1	14	1620
10.869	1	1	1087	10	1	14	1620
10.87	1	1	1088	1	1	14	1620
10.884	1	1	1089	5	1	14	1620
10.885	1	1	1089	6	1	14	1620
10.899	1	1	1090	10	1	14	1620
10.9	1	1	1091	1	1	14	1620
10.914	1	1	1092	5	1	14	1620
10.915	1	1	1092	6	1	14	1620
10.929	1	1	1093	10	1	14	1620
10.93	1	1	1094	1	1	14	1620
10.944	1	1	1095	5	1	14	1620
10.945	1	1	1095	6	1	14	1620
10.959	1	1	1096	10	1	14	1620
10.96	1	1	1097	1	1	14	1620
10.974	1	1	1098	5	1	14	1620
10.975	1	1	1098	6	1	14	1620
10.989	1	1	1099	10	1	14	1620
10.99	1	1	1100	1	1	14	1620
11.004	1	1	1101	5	1	14	1620
11.005	1	1	1101	6	1	14	1620
11.019	1	1	1102	10	1	14	1620
11.02	1	1	1103	1	1	14	1620
11.021	1	1	1103	2	1	14	1620
11.034	1	1	1104	5	1	14	1620
11.035	1	1	1104	6	1	14	1620
11.049	1	1	1105	10	1	14	1620
11.05	1	1	1106	1	1	14	1620
11.051	1	1	1106	2	1	14	1620
11.064	1	1	1107	5	1	14	1620
11.079	1	1	1108	10	1	14	1620
11.094	1	1	1110	5	1	14	1620
11.109	1	1	1111	10	1	14	1620
11.11	1	1	1112	1	1	14	1620
11.124	1	1	1113	5	1	14	1620
11.125	1	1	1113	6	1	14	1620
11.139	1	1	1114	10	1	14	1620
11.14	1	1	1115	1	1	14	1620
11.154	1	1	1116	5	1	14	1620
11.155	1	1	1116	6	1	14	1620
11.169	1	1	1117	10	1	14	1620
11.17	1	1	1118	1	1	14	1620
11.184	1	1	1119	5	1	14	1620
11.185	1	1	1119	6	1	14	1620
11.199	1	1	1120	10	1	14	1620
11.2	1	1	1121	1	1	14	1620
11.214	1	1	1122	5	1	14	1620
11.215	1	1	1122	6	1	14	1620
11.229	1	1	1123	10	1	14	1620
11.23	1	1	1124	1	1	14	1620
11.244	1	1	1125	5	1	14	1620
11.245	1	1	1125	6	1	14	1620
11.259	1	1	1126	10	1	14	1620
11.26	1	1	1127	1	1	14	1620
11.274	1	1	1128	5	1	14	1620
11.275	1	1	1128	6	1	14	1620
11.289	1	1	1129	10	1	14	1620
11.29	1	1	1130	1	1	14	1620
11.304	1	1	1131	5	1	14	1620
11.305	1	1	1131	6	1	14	1620
11.319	1	1	1132	10	1	14	1620
11.32	1	1	1133	1	1	14	1620
11.334	1	1	1134	5	1	14	1620
11.335	1	1	1134	6	1	14	1620
11.349	1	1	1135	10	1	14	1620
11.35	1	1	1136	1	1	14	1620
11.364	1	1	1137	5	1	14	1620
11.365	1	1	1137	6	1	14	1620
11.379	1	1	1138	10	1	14	1620
11.38	1	1	1139	1	1	14	1620
11.381	1	1	1139	2	1	14	1620
11.394	1	1	1140	5	1	14	1620
11.395	1	1	1140	6	1	14	1620
11.409	1	1	1141	10	1	14	1620
11.41	1	1	1142	1	1	14	1620
11.411	1	1	1142	2	1	14	1620
11.424	1	1	1143	5	1	14	1620
11.439	1	1	1144	10	1	14	1620
11.454	1	1	1146	5	1	14	1620
11.469	1	1	1147	10	1	14	1620
11.47	1	1	1148	1	1	14	1620
11.484	1	1	1149	5	1	14	1620
11.485	1	1	1149	6	1	14	1620
11.499	1	1	1150	10	1	14	1620
11.5	1	1	1151	1	1	14	1620
11.514	1	1	1152	5	1	14	1620
11.515	1	1	1152	6	1	14	1620
11.529	1	1	1153	10	1	14	1620
11.53	1	1	1154	1	1	14	1620
11.544	1	1	1155	5	1	14	1620
11.545	1	1	1155	6	1	14	1620
11.559	1	1	1156	10	1	14	1620
11.56	1	1	1157	1	1	14	1620
11.574	1	1	1158	5	1	14	1620
11.575	1	1	1158	6	1	14	1620
11.589	1	1	1159	10	1	14	1620
11.59	1	1	1160	1	1	14	1620
11.604	1	1	1161	5	1	14	1620
11.605	1	1	1161	6	1	14	1620
11.619	1	1	1162	10	1	14	1620
11.62	1	1	1163	1	1	14	1620
11.634	1	1	1164	5	1	14	1620
11.635	1	1	1164	6	1	14	1620
11.649	1	1	1165	10	1	14	1620
11.65	1	1	1166	1	1	14	1620
11.664	1	1	1167	5	1	14	1620
11.665	1	1	1167	6	1	14	1620
11.679	1	1	1168	10	1	14	1620
11.68	1	1	1169	1	1	14	1620
11.694	1	1	1170	5	1	14	1620
11.695	1	1	1170	6	1	14	1620
11.709	1	1	1171	10	1	14	1620
11.71	1	1	1172	1	1	14	1620
11.724	1	1	1173	5	1	14	1620
11.725	1	1	1173	6	1	14	1620
11.739	1	1	1174	10	1	14	1620
11.74	1	1	1175	1	1	14	1620
11.741	1	1	1175	2	1	14	1620
11.754	1	1	1176	5	1	14	1620
11.755	1	1	1176	6	1	14	1620
11.769	1	1	1177	10	1	14	1620
11.77	1	1	1178	1	1	14	1620
11.771	1	1	1178	2	1	14	1620
11.784	1	1	1179	5	1	14	1620
11.799	1	1	1180	10	1	14	1620
11.814	1	1	1182	5	1	14	1620
11.829	1	1	1183	10	1	14	1620
11.83	1	1	1184	1	1	14	1620
11.844	1	1	1185	5	1	14	1620
11.845	1	1	1185	6	1	14	1620
11.859	1	1	1186	10	1	14	1620
11.86	1	1	1187	1	1	14	1620
11.874	1	1	1188	5	1	14	1620
11.875	1	1	1188	6	1	14	1620
11.889	1	1	1189	10	1	14	1620
11.89	1	1	1190	1	1	14	1620
11.904	1	1	1191	5	1	14	1620
11.905	1	1	1191	6	1	14	1620
11.919	1	1	1192	10	1	14	1620
11.92	1	1	1193	1	1	14	1620
11.934	1	1	1194	5	1	14	1620
11.935	1	1	1194	6	1	14	1620
11.949	1	1	1195	10	1	14	1620
11.95	1	1	1196	1	1	14	1620
11.964	1	1	1197	5	1	14	1620
11.965	1	1	1197	6	1	14	1620
11.979	1	1	1198	10	1	14	1620
11.98	1	1	1199	1	1	14	1620
11.994	1	1	1200	5	1	14	1620
11.995	1	1	1200	6	1	14	1620
12.009	1	1	1201	10	1	14	1620
12.01	1	1	1202	1	1	14	1620
12.024	1	1	1203	5	1	14	1620
12.025	1	1	1203	6	1	14	1620
12.039	1	1	1204	10	1	14	1620
12.04	1	1	1205	1	1	14	1620
12.054	1	1	1206	5	1	14	1620
12.055	1	1	1206	6	1	14	1620
12.069	1	1	1207	10	1	14	1620
12.07	1	1	1208	1	1	14	1620
12.084	1	1	1209	5	1	14	1620
12.085	1	1	1209	6	1	14	1620
12.099	1	1	1210	10	1	14	1620
12.1	1	1	1211	1	1	14	1620
12.101	1	1	1211	2	1	14	1620
12.114	1	1	1212	5	1	14	1620
12.115	1	1	1212	6	1	14	1620
12.129	1	1	1213	10	1	14	1620
12.13	1	1	1214	1	1	14	1620
12.131	1	1	1214	2	1	14	1620
12.144	1	1	1215	5	1	14	1620
12.159	1	1	1216	10	1	14	1620
12.174	1	1	1218	5	1	14	1620
12.189	1	1	1219	10	1	14	1620
12.19	1	1	1220	1	1	14	1620
12.204	1	1	1221	5	1	14	1620
12.205	1	1	1221	6	1	14	1620
12.219	1	1	1222	10	1	14	1620
12.22	1	1	1223	1	1	14	1620
12.234	1	1	1224	5	1	14	1620
12.235	1	1	1224	6	1	14	1620
12.249	1	1	1225	10	1	14	1620
12.25	1	1	1226	1	1	14	1620
12.264	1	1	1227	5	1	14	1620
12.265	1	1	1227	6	1	14	1620
12.279	1	1	1228	10	1	14	1620
12.28	1	1	1229	1	1	14	1620
12.294	1	1	1230	5	1	14	1620
12.295	1	1	1230	6	1	14	1620
12.309	1	1	1231	10	1	14	1620
12.31	1	1	1232	1	1	14	1620
12.324	1	1	1233	5	1	14	1620
12.325	1	1	1233	6	1	14	1620
12.339	1	1	1234	10	1	14	1620
12.34	1	1	1235	1	1	14	1620
12.354	1	1	1236	5	1	14	1620
12.355	1	1	1236	6	1	14	1620
12.369	1	1	1237	10	1	14	1620
12.37	1	1	1238	1	1	14	1620
12.384	1	1	1239	5	1	14	1620
12.385	1	1	1239	6	1	14	1620
12.399	1	1	1240	10	1	14	1620
12.4	1	1	1241	1	1	14	1620
12.414	1	1	1242	5	1	14	1620
12.415	1	1	1242	6	1	14	1620
12.429	1	1	1243	10	1	14	1620
12.43	1	1	1244	1	1	14	1620
12.444	1	1	1245	5	1	14	1620
12.445	1	1	1245	6	1	14	1620
12.459	1	1	1246	10	1	14	1620
12.46	1	1	1247	1	1	14	1620
12.461	1	1	1247	2	1	14	1620
12.474	1	1	1248	5	1	14	1620
12.475	1	1	1248	6	1	14	1620
12.489	1	1	1249	10	1	14	1620
12.49	1	1	1250	1	1	14	1620
12.491	1	1	1250	2	1	14	1620
12.504	1	1	1251	5	1	14	1620
12.519	1	1	1252	10	1	14	1620
12.534	1	1	1254	5	1	14	1620
12.549	1	1	1255	10	1	14	1620
12.55	1	1	1256	1	1	14	1620
12.564	1	1	1257	5	1	14	1620
12.565	1	1	1257	6	1	14	1620
12.579	1	1	1258	10	1	14	1620
12.58	1	1	1259	1	1	14	1620
12.594	1	1	1260	5	1	14	1620
12.595	1	1	1260	6	1	14	1620
12.609	1	1	1261	10	1	14	1620
12.61	1	1	1262	1	1	14	1620
12.624	1	1	1263	5	1	14	1620
12.625	1	1	1263	6	1	14	1620
12.639	1	1	1264	10	1	14	1620
12.64	1	1	1265	1	1	14	1620
12.654	1	1	1266	5	1	14	1620
12.655	1	1	1266	6	1	14	1620
12.669	1	1	1267	10	1	14	1620
12.67	1	1	1268	1	1	14	1620
12.684	1	1	1269	5	1	14	1620
12.685	1	1	1269	6	1	14	1620
12.699	1	1	1270	10	1	14	1620
12.7	1	1	1271	1	1	14	1620
12.714	1	1	1272	5	1	14	1620
12.715	1	1	1272	6	1	14	1620
12.729	1	1	1273	10	1	14	1620
12.73	1	1	1274	1	1	14	1620
12.744	1	1	1275	5	1	14	1620
12.745	1	1	1275	6	1	14	1620
12.759	1	1	1276	10	1	14	1620
12.76	1	1	1277	1	1	14	1620
12.774	1	1	1278	5	1	14	1620
12.775	1	1	1278	6	1	14	1620
12.789	1	1	1279	10	1	14	1620
12.79	1	1	1280	1	1	14	1620
12.804	1	1	1281	5	1	14	1620
12.805	1	1	1281	6	1	14	1620
12.819	1	1	1282	10	1	14	1620
12.82	1	1	1283	1	1	14	1620
12.821	1	1	1283	2	1	14	1620
12.834	1	1	1284	5	1	14	1620
12.835	1	1	1284	6	1	14	1620
12.849	1	1	1285	10	1	14	1620
12.85	1	1	1286	1	1	14	1620
12.851	1	1	1286	2	1	14	1620
12.864	1	1	1287	5	1	14	1620
12.879	1	1	1288	10	1	14	1620
12.894	1	1	1290	5	1	14	1620
12.909	1	1	1291	10	1	14	1620
12.91	1	1	1292	1	1	14	1620
12.924	1	1	1293	5	1	14	1620
12.925	1	1	1293	6	1	14	1620
12.939	1	1	1294	10	1	14	1620
12.94	1	1	1295	1	1	14	1620
12.954	1	1	1296	5	1	14	1620
12.955	1	1	1296	6	1	14	1620
12.969	1	1	1297	10	1	14	1620
12.97	1	1	1298	1	1	14	1620
12.984	1	1	1299	5	1	14	1620
12.985	1	1	1299	6	1	14	1620
12.999	1	1	1300	10	1	14	1620
13	1	1	1301	1	1	14	1620
13.014	1	1	1302	5	1	14	1620
13.015	1	1	1302	6	1	14	1620
13.029	1	1	1303	10	1	14	1620
13.03	1	1	1304	1	1	14	1620
13.044	1	1	1305	5	1	14	1620
13.045	1	1	1305	6	1	14	1620
13.059	1	1	1306	10	1	14	1620
13.06	1	1	1307	1	1	14	1620
13.074	1	1	1308	5	1	14	1620
13.075	1	1	1308	6	1	14	1620
13.089	1	1	1309	10	1	14	1620
13.09	1	1	1310	1	1	14	1620
13.104	1	1	1311	5	1	14	1620
13.105	1	1	1311	6	1	14	1620
13.119	1	1	1312	10	1	14	1620
13.12	1	1	1313	1	1	14	1620
13.134	1	1	1314	5	1	14	1620
13.135	1	1	1314	6	1	14	1620
13.149	1	1	1315	10	1	14	1620
13.15	1	1	1316	1	1	14	1620
13.164	1	1	1317	5	1	14	1620
13.165	1	1	1317	6	1	14	1620
13.179	1	1	1318	10	1	14	1620
13.18	1	1	1319	1	1	14	1620
13.181	1	1	1319	2	1	14	1620
13.194	1	1	1320	5	1	14	1620
13.195	1	1	1320	6	1	14	1620
13.209	1	1	1321	10	1	14	1620
13.21	1	1	1322	1	1	14	1620
13.211	1	1	1322	2	1	14	1620
13.224	1	1	1323	5	1	14	1620
13.239	1	1	1324	10	1	14	1620
13.254	1	1	1326	5	1	14	1620
13.269	1	1	1327	10	1	14	1620
13.27	1	1	1328	1	1	14	1620
13.284	1	1	1329	5	1	14	1620
13.285	1	1	1329	6	1	14	1620
13.299	1	1	1330	10	1	14	1620
13.3	1	1	1331	1	1	14	1620
13.314	1	1	1332	5	1	14	1620
13.315	1	1	1332	6	1	14	1620
13.329	1	1	1333	10	1	14	1620
13.33	1	1	1334	1	1	14	1620
13.344	1	1	1335	5	1	14	1620
13.345	1	1	1335	6	1	14	1620
13.359	1	1	1336	10	1	14	1620
13.36	1	1	1337	1	1	14	1620
13.374	1	1	1338	5	1	14	1620
13.375	1	1	1338	6	1	14	1620
13.389	1	1	1339	10	1	14	1620
13.39	1	1	1340	1	1	14	1620
13.404	1	1	1341	5	1	14	1620
13.405	1	1	1341	6	1	14	1620
13.419	1	1	1342	10	1	14	1620
13.42	1	1	1343	1	1	14	1620
13.434	1	1	1344	5	1	14	1620
13.435	1	1	1344	6	1	14	1620
13.449	1	1	1345	10	1	14	1620
13.45	1	1	1346	1	1	14	1620
13.464	1	1	1347	5	1	14	1620
13.465	1	1	1347	6	1	14	1620
13.479	1	1	1348	10	1	14	1620
13.48	1	1	1349	1	1	14	1620
13.494	1	1	1350	5	1	14	1620
13.495	1	1	1350	6	1	14	1620
13.509	1	1	1351	10	1	14	1620
13.51	1	1	1352	1	1	14	1620
13.524	1	1	1353	5	1	14	1620
13.525	1	1	1353	6	1	14	1620
13.539	1	1	1354	10	1	14	1620
13.54	1	1	1355	1	1	14	1620
13.541	1	1	1355	2	1	14	1620
13.554	1	1	1356	5	1	14	1620
13.555	1	1	1356	6	1	14	1620
13.569	1	1	1357	10	1	14	1620
13.57	1	1	1358	1	1	14	1620
13.571	1	1	1358	2	1	14	1620
13.584	1	1	1359	5	1	14	1620
13.599	1	1	1360	10	1	14	1620
13.614	1	1	1362	5	1	14	1620
13.629	1	1	1363	10	1	14	1620
13.63	1	1	1364	1	1	14	1620
13.644	1	1	1365	5	1	14	1620
13.645	1	1	1365	6	1	14	1620
13.659	1	1	1366	10	1	14	1620
13.66	1	1	1367	1	1	14	1620
13.674	1	1	1368	5	1	14	1620
13.675	1	1	1368	6	1	14	1620
13.689	1	1	1369	10	1	14	1620
13.69	1	1	1370	1	1	14	1620
13.704	1	1	1371	5	1	14	1620
13.705	1	1	1371	6	1	14	1620
13.719	1	1	1372	10	1	14	1620
13.72	1	1	1373	1	1	14	1620
13.734	1	1	1374	5	1	14	1620
13.735	1	1	1374	6	1	14	1620
13.749	1	1	1375	10	1	14	1620
13.75	1	1	1376	1	1	14	1620
13.764	1	1	1377	5	1	14	1620
13.765	1	1	1377	6	1	14	1620
13.779	1	1	1378	10	1	14	1620
13.78	1	1	1379	1	1	14	1620
13.794	1	1	1380	5	1	14	1620
13.795	1	1	1380	6	1	14	1620
13.809	1	1	1381	10	1	14	1620
13.81	1	1	1382	1	1	14	1620
13.824	1	1	1383	5	1	14	1620
13.825	1	1	1383	6	1	14	1620
13.839	1	1	1384	10	1	14	1620
13.84	1	1	1385	1	1	14	1620
13.854	1	1	1386	5	1	14	1620
13.855	1	1	1386	6	1	14	1620
13.869	1	1	1387	10	1	14	1620
13.87	1	1	1388	1	1	14	1620
13.884	1	1	1389	5	1	14	1620
13.885	1	1	1389	6	1	14	1620
13.899	1	1	1390	10	1	14	1620
13.9	1	1	1391	1	1	14	1620
13.901	1	1	1391	2	1	14	1620
13.914	1	1	1392	5	1	14	1620
13.915	1	1	1392	6	1	14	1620
13.929	1	1	1393	10	1	14	1620
13.93	1	1	1394	1	1	14	1620
13.931	1	1	1394	2	1	14	1620
13.944	1	1	1395	5	1	14	1620
13.959	1	1	1396	10	1	14	1620
13.974	1	1	1398	5	1	14	1620
13.989	1	1	1399	10	1	14	1620
13.99	1	1	1400	1	1	14	1620
14.004	1	1	1401	5	1	14	1620
14.005	1	1	1401	6	1	14	1620
14.019	1	1	1402	10	1	14	1620
14.02	1	1	1403	1	1	14	1620
14.034	1	1	1404	5	1	14	1620
14.035	1	1	1404	6	1	14	1620
14.049	1	1	1405	10	1	14	1620
14.05	1	1	1406	1	1	14	1620
14.064	1	1	1407	5	1	14	1620
14.065	1	1	1407	6	1	14	1620
14.079	1	1	1408	10	1	14	1620
14.08	1	1	1409	1	1	14	1620
14.094	1	1	1410	5	1	14	1620
14.095	1	1	1410	6	1	14	1620
14.109	1	1	1411	10	1	14	1620
